51.254.115.242 - - [19/Jun/2020:15:43:42 +0000] "POST /wp-comments-post.php HTTP/1.1" 302 939 "http://marshallcoders.ddns.net/2020/06/18/the-one-click-process-to-automate-any-application-from-commit-to-deployment-using-docker/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36"
51.254.115.242 - - [19/Jun/2020:15:43:43 +0000] "GET /2020/06/18/the-one-click-process-to-automate-any-application-from-commit-to-deployment-using-docker/?unapproved=2&moderation-hash=7eff24d2304cda817ee94423f70dafd4 HTTP/1.1" 200 8457 "http://marshallcoders.ddns.net/2020/06/18/the-one-click-process-to-automate-any-application-from-commit-to-deployment-using-docker/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36"
51.254.115.242 - - [19/Jun/2020:15:43:52 +0000] "GET / HTTP/1.1" 200 4778 "http://marshallcoders.ddns.net/2020/06/18/the-one-click-process-to-automate-any-application-from-commit-to-deployment-using-docker/?unapproved=2&moderation-hash=7eff24d2304cda817ee94423f70dafd4" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36"
194.71.227.154 - - [19/Jun/2020:15:44:03 +0000] "GET / HTTP/1.1" 200 4778 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36"
192.71.249.176 - - [19/Jun/2020:15:44:06 +0000] "GET / HTTP/1.1" 200 4778 "http://marshallcoders.ddns.net/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36"
192.71.249.176 - - [19/Jun/2020:15:44:08 +0000] "GET /about/ HTTP/1.1" 200 4363 "http://marshallcoders.ddns.net/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36"
192.71.249.176 - - [19/Jun/2020:15:44:11 +0000] "GET / HTTP/1.1" 200 4778 "http://marshallcoders.ddns.net/about/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36"
192.71.249.176 - - [19/Jun/2020:15:44:18 +0000] "GET / HTTP/1.1" 200 4778 "http://marshallcoders.ddns.net/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36"
165.22.211.173 - - [19/Jun/2020:15:44:53 +0000] "GET / HTTP/1.1" 200 4778 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36"
165.22.211.173 - - [19/Jun/2020:15:44:55 +0000] "GET /2020/06/18/the-one-click-process-to-automate-any-application-from-commit-to-deployment-using-docker/ HTTP/1.1" 200 7971 "http://marshallcoders.ddns.net/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36"
165.22.211.173 - - [19/Jun/2020:15:45:03 +0000] "GET /author/gurpreet/ HTTP/1.1" 200 4854 "http://marshallcoders.ddns.net/2020/06/18/the-one-click-process-to-automate-any-application-from-commit-to-deployment-using-docker/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36"
165.22.211.173 - - [19/Jun/2020:15:45:07 +0000] "GET /about/ HTTP/1.1" 200 4363 "http://marshallcoders.ddns.net/author/gurpreet/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36"
165.22.211.173 - - [19/Jun/2020:15:45:09 +0000] "GET / HTTP/1.1" 200 4778 "http://marshallcoders.ddns.net/about/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36"
165.22.211.173 - - [19/Jun/2020:15:45:10 +0000] "GET / HTTP/1.1" 200 4778 "http://marshallcoders.ddns.net/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36"
165.22.211.173 - - [19/Jun/2020:15:47:00 +0000] "GET /2020/06/18/celebrity-face-recognition-using-transfer-learning/ HTTP/1.1" 200 7574 "http://marshallcoders.ddns.net/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36"
66.175.210.166 - - [19/Jun/2020:15:48:17 +0000] "HEAD / HTTP/1.1" 200 229 "-" "-"
66.175.210.166 - - [19/Jun/2020:15:48:19 +0000] "HEAD / HTTP/1.1" 200 229 "-" "-"
66.175.210.166 - - [19/Jun/2020:15:49:38 +0000] "GET / HTTP/1.1" 200 17289 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
134.122.18.36 - - [19/Jun/2020:15:49:39 +0000] "GET / HTTP/1.1" 200 4778 "-" "Mozilla/5.0"
134.122.18.36 - - [19/Jun/2020:15:49:39 +0000] "GET /wp-includes/js/wp-embed.min.js?ver=5.4.2 HTTP/1.1" 200 1118 "-" "Mozilla/5.0"
174.74.245.55 - - [19/Jun/2020:15:49:50 +0000] "GET / HTTP/1.1" 200 4722 "-" "Mozilla/5.0"
71.69.1.102 - - [19/Jun/2020:15:49:51 +0000] "GET /wp-includes/js/wp-embed.min.js?ver=5.4.2 HTTP/1.1" 200 1063 "http://marshallcoders.ddns.net/" "Mozilla/5.0"
76.186.228.104 - - [19/Jun/2020:15:49:59 +0000] "GET / HTTP/1.1" 200 17289 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
134.122.18.43 - - [19/Jun/2020:15:50:01 +0000] "GET / HTTP/1.1" 200 4778 "-" "Mozilla/5.0"
134.122.18.43 - - [19/Jun/2020:15:50:01 +0000] "GET /wp-includes/js/wp-embed.min.js?ver=5.4.2 HTTP/1.1" 200 1118 "-" "Mozilla/5.0"
71.8.230.232 - - [19/Jun/2020:15:50:12 +0000] "GET / HTTP/1.1" 200 4722 "-" "Mozilla/5.0"
71.227.94.23 - - [19/Jun/2020:15:50:13 +0000] "GET /wp-includes/js/wp-embed.min.js?ver=5.4.2 HTTP/1.1" 200 1063 "http://marshallcoders.ddns.net/" "Mozilla/5.0"
66.175.210.166 - - [19/Jun/2020:15:50:18 +0000] "GET / HTTP/1.1" 200 17289 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
165.22.211.173 - - [19/Jun/2020:15:50:53 +0000] "GET /2020/06/18/the-one-click-process-to-automate-any-application-from-commit-to-deployment-using-docker/ HTTP/1.1" 200 7971 "http://marshallcoders.ddns.net/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.92 Safari/537.36"
172.104.189.205 - - [19/Jun/2020:15:58:18 +0000] "GET / HTTP/1.1" 200 17289 "-" "Mozilla/5.0 (X11; CrOS x86_64 5841.83.0) AppleWebKit/537.36 (KHTML like Gecko) Chrome/36.0.1985.138 Safari/537.36"
172.104.189.205 - - [19/Jun/2020:15:58:48 +0000] "GET / HTTP/1.1" 200 17289 "-" "Mozilla/5.0 (X11; CrOS x86_64 5841.83.0) AppleWebKit/537.36 (KHTML like Gecko) Chrome/36.0.1985.138 Safari/537.36"
195.154.177.57 - - [19/Jun/2020:16:07:27 +0000] "HEAD / HTTP/1.0" 200 248 "-" "-"
194.105.159.195 - - [19/Jun/2020:16:07:51 +0000] "GET / HTTP/1.1" 200 4778 "https://www.google.com" "Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"
191.96.89.104 - - [19/Jun/2020:16:07:51 +0000] "GET / HTTP/1.1" 200 4778 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
191.96.89.104 - - [19/Jun/2020:16:07:51 +0000] "GET /wp-includes/css/dist/block-library/style.min.css?ver=5.4.2 HTTP/1.1" 200 7979 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
191.96.89.104 - - [19/Jun/2020:16:07:52 +0000] "GET /wp-content/themes/amphibious/css/bootstrap-grid.css?ver=5.4.2 HTTP/1.1" 200 8405 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
194.105.159.195 - - [19/Jun/2020:16:07:52 +0000] "GET /wp-includes/css/dist/block-library/style.min.css?ver=5.4.2 HTTP/1.1" 200 7980 "http://marshallcoders.ddns.net/" "Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"
191.96.89.104 - - [19/Jun/2020:16:07:52 +0000] "GET /wp-content/themes/amphibious/css/fontawesome-all.css?ver=5.4.2 HTTP/1.1" 200 13249 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
191.96.89.104 - - [19/Jun/2020:16:07:52 +0000] "GET /wp-content/themes/amphibious/style.css?ver=5.4.2 HTTP/1.1" 200 15938 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
191.96.89.104 - - [19/Jun/2020:16:07:52 +0000] "GET /wp-includes/js/jquery/jquery.js?ver=1.12.4-wp HTTP/1.1" 200 34130 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
191.96.89.104 - - [19/Jun/2020:16:07:52 +0000] "GET /wp-content/themes/amphibious/js/enquire.js?ver=2.1.6 HTTP/1.1" 200 3321 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
191.96.89.104 - - [19/Jun/2020:16:07:52 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1 HTTP/1.1" 200 4366 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
194.105.159.195 - - [19/Jun/2020:16:07:52 +0000] "GET /wp-content/themes/amphibious/css/bootstrap-grid.css?ver=5.4.2 HTTP/1.1" 200 8405 "http://marshallcoders.ddns.net/" "Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"
191.96.89.104 - - [19/Jun/2020:16:07:52 +0000] "GET /wp-content/themes/amphibious/js/fitvids.js?ver=1.1 HTTP/1.1" 200 1692 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
191.96.89.104 - - [19/Jun/2020:16:07:52 +0000] "GET /wp-content/themes/amphibious/js/hover-intent.js?ver=r7 HTTP/1.1" 200 1964 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
191.96.89.104 - - [19/Jun/2020:16:07:52 +0000] "GET /wp-content/themes/amphibious/js/superfish.js?ver=1.7.10 HTTP/1.1" 200 2795 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
194.105.159.195 - - [19/Jun/2020:16:07:52 +0000] "GET /wp-content/themes/amphibious/js/enquire.js?ver=2.1.6 HTTP/1.1" 200 3321 "http://marshallcoders.ddns.net/" "Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"
191.96.89.104 - - [19/Jun/2020:16:07:52 +0000] "GET /wp-content/themes/amphibious/js/custom.js?ver=1.0 HTTP/1.1" 200 2599 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
191.96.89.104 - - [19/Jun/2020:16:07:53 +0000] "GET /wp-includes/js/wp-embed.min.js?ver=5.4.2 HTTP/1.1" 200 1118 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
191.96.89.104 - - [19/Jun/2020:16:07:53 +0000] "GET /wp-includes/js/wp-emoji-release.min.js?ver=5.4.2 HTTP/1.1" 200 5004 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
194.105.159.195 - - [19/Jun/2020:16:07:53 +0000] "GET /wp-content/themes/amphibious/css/fontawesome-all.css?ver=5.4.2 HTTP/1.1" 200 13248 "http://marshallcoders.ddns.net/" "Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"
194.105.159.195 - - [19/Jun/2020:16:07:53 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1 HTTP/1.1" 200 4366 "http://marshallcoders.ddns.net/" "Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"
194.105.159.195 - - [19/Jun/2020:16:07:53 +0000] "GET /wp-content/themes/amphibious/style.css?ver=5.4.2 HTTP/1.1" 200 15938 "http://marshallcoders.ddns.net/" "Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"
194.105.159.195 - - [19/Jun/2020:16:07:53 +0000] "GET /wp-content/themes/amphibious/js/superfish.js?ver=1.7.10 HTTP/1.1" 200 2795 "http://marshallcoders.ddns.net/" "Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"
191.96.89.104 - - [19/Jun/2020:16:07:53 +0000] "GET /wp-content/themes/amphibious/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 76373 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
194.105.159.195 - - [19/Jun/2020:16:07:54 +0000] "GET /wp-content/themes/amphibious/js/fitvids.js?ver=1.1 HTTP/1.1" 200 1693 "http://marshallcoders.ddns.net/" "Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"
194.105.159.195 - - [19/Jun/2020:16:07:54 +0000] "GET /wp-content/themes/amphibious/js/hover-intent.js?ver=r7 HTTP/1.1" 200 1965 "http://marshallcoders.ddns.net/" "Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"
194.105.159.195 - - [19/Jun/2020:16:07:54 +0000] "GET /wp-includes/js/jquery/jquery.js?ver=1.12.4-wp HTTP/1.1" 200 34130 "http://marshallcoders.ddns.net/" "Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"
194.105.159.195 - - [19/Jun/2020:16:07:54 +0000] "GET /wp-includes/js/wp-embed.min.js?ver=5.4.2 HTTP/1.1" 200 1119 "http://marshallcoders.ddns.net/" "Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"
194.105.159.195 - - [19/Jun/2020:16:07:54 +0000] "GET /wp-content/themes/amphibious/js/custom.js?ver=1.0 HTTP/1.1" 200 2599 "http://marshallcoders.ddns.net/" "Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"
191.96.89.104 - - [19/Jun/2020:16:07:54 +0000] "GET /wp-content/uploads/2020/06/cropped-untitled-2-1-32x32.png HTTP/1.1" 200 1248 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
194.105.159.195 - - [19/Jun/2020:16:07:55 +0000] "GET /wp-includes/js/wp-emoji-release.min.js?ver=5.4.2 HTTP/1.1" 200 5004 "http://marshallcoders.ddns.net/" "Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"
194.105.159.195 - - [19/Jun/2020:16:07:56 +0000] "GET /wp-content/themes/amphibious/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 76373 "http://marshallcoders.ddns.net/wp-content/themes/amphibious/css/fontawesome-all.css?ver=5.4.2" "Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"
172.86.105.61 - - [19/Jun/2020:16:07:57 +0000] "GET / HTTP/1.1" 200 4778 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
191.96.89.104 - - [19/Jun/2020:16:07:57 +0000] "GET / HTTP/1.1" 200 4777 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Mobile/15E148 Safari/604.1"
194.105.159.195 - - [19/Jun/2020:16:07:58 +0000] "GET /wp-content/uploads/2020/06/cropped-untitled-2-1-32x32.png HTTP/1.1" 200 1248 "http://marshallcoders.ddns.net/" "Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"
216.163.199.159 - - [19/Jun/2020:16:07:58 +0000] "GET / HTTP/1.1" 200 4722 "https://www.facebook.com" "Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Mobile Safari/537.36"
127.0.0.1 - - [19/Jun/2020:16:07:58 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.38 (Debian) PHP/7.3.19 (internal dummy connection)"
172.86.105.61 - - [19/Jun/2020:16:07:58 +0000] "GET /wp-includes/css/dist/block-library/style.min.css?ver=5.4.2 HTTP/1.1" 200 7979 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
191.96.89.104 - - [19/Jun/2020:16:07:58 +0000] "GET /wp-includes/css/dist/block-library/style.min.css?ver=5.4.2 HTTP/1.1" 200 7979 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Mobile/15E148 Safari/604.1"
172.86.105.61 - - [19/Jun/2020:16:07:58 +0000] "GET /wp-content/themes/amphibious/css/bootstrap-grid.css?ver=5.4.2 HTTP/1.1" 200 8405 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
191.96.89.104 - - [19/Jun/2020:16:07:58 +0000] "GET /wp-content/themes/amphibious/css/bootstrap-grid.css?ver=5.4.2 HTTP/1.1" 200 8405 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Mobile/15E148 Safari/604.1"
172.86.105.61 - - [19/Jun/2020:16:07:58 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1 HTTP/1.1" 200 4365 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
191.96.89.104 - - [19/Jun/2020:16:07:58 +0000] "GET /wp-content/themes/amphibious/css/fontawesome-all.css?ver=5.4.2 HTTP/1.1" 200 13249 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Mobile/15E148 Safari/604.1"
